Date,Open,High,Low,Close,Adj Close,Volume
2020-06-15,725.000000,730.000000,715.000000,715.000000,576.192505,4740500
2020-06-16,720.000000,760.000000,720.000000,755.000000,608.427002,8191300
2020-06-17,760.000000,775.000000,740.000000,750.000000,604.397705,2778400
2020-06-18,750.000000,760.000000,730.000000,750.000000,604.397705,3211900
2020-06-19,755.000000,760.000000,740.000000,745.000000,600.368408,1108400
2020-06-22,745.000000,750.000000,730.000000,735.000000,592.309814,1965000
2020-06-23,725.000000,745.000000,725.000000,730.000000,588.280457,519900
2020-06-24,730.000000,755.000000,730.000000,735.000000,592.309814,4826100
2020-06-25,730.000000,745.000000,725.000000,730.000000,588.280457,1884500
2020-06-26,730.000000,740.000000,725.000000,735.000000,592.309814,1421000
2020-06-29,735.000000,740.000000,730.000000,735.000000,592.309814,851400
2020-06-30,735.000000,740.000000,720.000000,720.000000,580.221741,2187400
2020-07-01,720.000000,740.000000,720.000000,740.000000,596.339050,1355100
2020-07-02,740.000000,740.000000,730.000000,735.000000,592.309814,988100
2020-07-03,735.000000,765.000000,735.000000,745.000000,600.368408,7047100
2020-07-06,745.000000,760.000000,745.000000,760.000000,612.456360,4441600
2020-07-07,760.000000,770.000000,745.000000,745.000000,600.368408,2424400
2020-07-08,745.000000,770.000000,745.000000,765.000000,616.485657,2822400
2020-07-09,765.000000,775.000000,750.000000,755.000000,608.427002,1870800
2020-07-10,775.000000,935.000000,775.000000,830.000000,668.866821,129074000
2020-07-13,835.000000,860.000000,810.000000,825.000000,664.837524,41761700
2020-07-14,835.000000,835.000000,785.000000,790.000000,636.632202,26840500
2020-07-15,800.000000,810.000000,785.000000,790.000000,636.632202,6193600
2020-07-16,795.000000,800.000000,780.000000,785.000000,632.602966,7805700
2020-07-17,790.000000,795.000000,780.000000,780.000000,628.573608,3653300
2020-07-20,780.000000,810.000000,780.000000,785.000000,632.602966,10915300
2020-07-21,785.000000,800.000000,780.000000,790.000000,636.632202,6663700
2020-07-22,800.000000,805.000000,785.000000,800.000000,644.690918,8550000
2020-07-23,800.000000,825.000000,800.000000,805.000000,648.720276,10222700
2020-07-24,800.000000,820.000000,775.000000,780.000000,628.573608,8538300
2020-07-27,780.000000,810.000000,770.000000,790.000000,636.632202,7837100
2020-07-28,800.000000,800.000000,780.000000,780.000000,628.573608,4018200
2020-07-29,780.000000,790.000000,775.000000,780.000000,628.573608,1956000
2020-07-30,780.000000,785.000000,770.000000,770.000000,620.515015,4800800
2020-08-03,760.000000,780.000000,720.000000,740.000000,596.339050,12284600
2020-08-04,745.000000,755.000000,740.000000,750.000000,604.397705,2259900
2020-08-05,760.000000,760.000000,735.000000,750.000000,604.397705,3275200
2020-08-06,750.000000,770.000000,740.000000,765.000000,616.485657,2718200
2020-08-07,765.000000,770.000000,740.000000,750.000000,604.397705,3200700
2020-08-10,755.000000,780.000000,750.000000,765.000000,616.485657,6271300
2020-08-11,775.000000,790.000000,765.000000,785.000000,632.602966,8346600
2020-08-12,790.000000,815.000000,785.000000,805.000000,648.720276,16630100
2020-08-13,805.000000,815.000000,780.000000,795.000000,640.661560,7011500
2020-08-14,800.000000,805.000000,785.000000,790.000000,636.632202,6500000
2020-08-18,795.000000,810.000000,790.000000,810.000000,652.749512,9279500
2020-08-19,805.000000,820.000000,795.000000,800.000000,644.690918,5755500
2020-08-24,800.000000,810.000000,795.000000,800.000000,644.690918,4508900
2020-08-25,810.000000,815.000000,795.000000,815.000000,656.778809,7169600
2020-08-26,820.000000,885.000000,810.000000,845.000000,680.954712,52120800
2020-08-27,845.000000,870.000000,835.000000,855.000000,689.013428,24644000
2020-08-28,860.000000,865.000000,840.000000,850.000000,684.984070,7780500
2020-08-31,855.000000,865.000000,800.000000,815.000000,656.778809,14015500
2020-09-01,800.000000,830.000000,800.000000,830.000000,668.866821,5226700
2020-09-02,830.000000,845.000000,825.000000,825.000000,664.837524,3406500
2020-09-03,825.000000,835.000000,815.000000,820.000000,660.808167,1952700
2020-09-04,810.000000,820.000000,800.000000,815.000000,656.778809,2028200
2020-09-07,815.000000,820.000000,800.000000,805.000000,648.720276,2275700
2020-09-08,815.000000,820.000000,805.000000,810.000000,652.749512,1852300
2020-09-09,810.000000,810.000000,780.000000,790.000000,636.632202,5350700
2020-09-10,785.000000,785.000000,735.000000,735.000000,592.309814,8297100
2020-09-11,735.000000,765.000000,685.000000,755.000000,608.427002,6048500
2020-09-14,760.000000,790.000000,760.000000,785.000000,632.602966,3301100
2020-09-15,790.000000,795.000000,775.000000,775.000000,624.544312,1858500
2020-09-16,785.000000,815.000000,770.000000,800.000000,644.690918,4713200
2020-09-17,800.000000,800.000000,775.000000,775.000000,624.544312,1900300
2020-09-18,780.000000,785.000000,765.000000,765.000000,616.485657,1652500
2020-09-21,765.000000,775.000000,750.000000,755.000000,608.427002,1499700
2020-09-22,750.000000,750.000000,730.000000,735.000000,592.309814,2600800
2020-09-23,735.000000,745.000000,725.000000,730.000000,588.280457,1790000
2020-09-24,725.000000,730.000000,700.000000,705.000000,568.133850,2922700
2020-09-25,705.000000,730.000000,705.000000,720.000000,580.221741,3316500
2020-09-28,725.000000,730.000000,710.000000,715.000000,576.192505,907700
2020-09-29,720.000000,725.000000,710.000000,715.000000,576.192505,877600
2020-09-30,715.000000,725.000000,710.000000,720.000000,580.221741,486900
2020-10-01,720.000000,745.000000,720.000000,735.000000,592.309814,2514200
2020-10-02,745.000000,760.000000,725.000000,735.000000,592.309814,5020300
2020-10-05,740.000000,745.000000,735.000000,735.000000,592.309814,795900
2020-10-06,745.000000,750.000000,740.000000,745.000000,600.368408,1316800
2020-10-07,740.000000,750.000000,730.000000,735.000000,592.309814,1602100
2020-10-08,740.000000,760.000000,740.000000,740.000000,596.339050,2718900
2020-10-09,750.000000,770.000000,745.000000,755.000000,608.427002,2802200
2020-10-12,755.000000,790.000000,755.000000,765.000000,616.485657,9210500
2020-10-13,765.000000,775.000000,755.000000,775.000000,624.544312,5292900
2020-10-14,775.000000,790.000000,765.000000,770.000000,620.515015,5769900
2020-10-15,775.000000,775.000000,760.000000,760.000000,612.456360,1458200
2020-10-16,760.000000,765.000000,755.000000,755.000000,608.427002,1172000
2020-10-19,765.000000,775.000000,755.000000,765.000000,616.485657,1353700
2020-10-20,770.000000,775.000000,755.000000,760.000000,612.456360,1827700
2020-10-21,755.000000,770.000000,755.000000,755.000000,608.427002,1728400
2020-10-22,755.000000,765.000000,745.000000,750.000000,604.397705,2198700
2020-10-23,750.000000,760.000000,750.000000,755.000000,608.427002,1147200
2020-10-26,760.000000,770.000000,755.000000,760.000000,612.456360,3326000
2020-10-27,755.000000,760.000000,750.000000,760.000000,612.456360,1034600
2020-11-02,760.000000,760.000000,745.000000,750.000000,604.397705,2555500
2020-11-03,750.000000,765.000000,745.000000,750.000000,604.397705,2072400
2020-11-04,755.000000,765.000000,745.000000,745.000000,600.368408,4541900
2020-11-05,755.000000,770.000000,750.000000,765.000000,616.485657,3251500
2020-11-06,770.000000,795.000000,760.000000,785.000000,632.602966,8840400
2020-11-09,800.000000,820.000000,785.000000,790.000000,636.632202,7735200
2020-11-10,800.000000,810.000000,790.000000,805.000000,648.720276,10685800
2020-11-11,810.000000,815.000000,800.000000,805.000000,648.720276,6279000
2020-11-12,805.000000,810.000000,795.000000,800.000000,644.690918,2583100
2020-11-13,800.000000,800.000000,790.000000,795.000000,640.661560,2769000
2020-11-16,795.000000,815.000000,790.000000,815.000000,656.778809,4829300
2020-11-17,820.000000,845.000000,815.000000,830.000000,668.866821,10458400
2020-11-18,840.000000,850.000000,830.000000,830.000000,668.866821,7384800
2020-11-19,830.000000,845.000000,810.000000,840.000000,676.925415,4631700
2020-11-20,840.000000,845.000000,830.000000,835.000000,672.896179,4540700
2020-11-23,835.000000,860.000000,825.000000,855.000000,689.013428,7852600
2020-11-24,860.000000,880.000000,860.000000,875.000000,705.130676,8662400
2020-11-25,875.000000,915.000000,850.000000,860.000000,693.042786,14280300
2020-11-26,860.000000,885.000000,855.000000,875.000000,705.130676,3676800
2020-11-27,875.000000,885.000000,860.000000,875.000000,705.130676,5838000
2020-11-30,875.000000,885.000000,815.000000,830.000000,668.866821,10315700
2020-12-01,830.000000,860.000000,820.000000,850.000000,684.984070,6737400
2020-12-02,855.000000,870.000000,855.000000,865.000000,697.072021,5351100
2020-12-03,870.000000,885.000000,865.000000,870.000000,701.101318,4400400
2020-12-04,870.000000,885.000000,855.000000,870.000000,701.101318,5967400
2020-12-07,880.000000,1060.000000,880.000000,1030.000000,830.039551,92804600
2020-12-08,1030.000000,1170.000000,1030.000000,1055.000000,850.186157,151156200
2020-12-10,1060.000000,1085.000000,1020.000000,1065.000000,858.244751,28542200
2020-12-11,1050.000000,1065.000000,1030.000000,1030.000000,830.039551,11404100
2020-12-14,1035.000000,1055.000000,1010.000000,1025.000000,826.010193,15825000
2020-12-15,1030.000000,1045.000000,1005.000000,1035.000000,834.068848,13639700
2020-12-16,1030.000000,1050.000000,1025.000000,1030.000000,830.039551,11524900
2020-12-17,1030.000000,1110.000000,1025.000000,1080.000000,870.332703,41135900
2020-12-18,1085.000000,1095.000000,1060.000000,1065.000000,858.244751,8176400
2020-12-21,1070.000000,1085.000000,1045.000000,1065.000000,858.244751,12486300
2020-12-22,1065.000000,1070.000000,1005.000000,1010.000000,813.922241,17681700
2020-12-23,1010.000000,1035.000000,965.000000,1005.000000,809.892944,12498100
2020-12-28,1020.000000,1095.000000,1005.000000,1085.000000,874.362000,34797900
2020-12-29,1095.000000,1105.000000,1030.000000,1040.000000,838.098145,17528200
2020-12-30,1040.000000,1055.000000,990.000000,995.000000,801.834290,10929000
2021-01-04,1000.000000,1025.000000,940.000000,1020.000000,821.980896,9424800
2021-01-05,1020.000000,1030.000000,980.000000,1005.000000,809.892944,6360900
2021-01-06,1005.000000,1030.000000,975.000000,995.000000,801.834290,10499900
2021-01-07,1010.000000,1040.000000,1000.000000,1025.000000,826.010193,17275100
2021-01-08,1025.000000,1045.000000,1010.000000,1010.000000,813.922241,16698200
2021-01-11,1025.000000,1035.000000,1005.000000,1005.000000,809.892944,10098100
2021-01-12,1025.000000,1025.000000,995.000000,1000.000000,805.863647,9328300
2021-01-13,1005.000000,1020.000000,1000.000000,1000.000000,805.863647,9732700
2021-01-14,1010.000000,1020.000000,1000.000000,1005.000000,809.892944,7923900
2021-01-15,1010.000000,1020.000000,1000.000000,1005.000000,809.892944,5855800
2021-01-18,1000.000000,1075.000000,1000.000000,1015.000000,817.951599,21960000
2021-01-19,1020.000000,1030.000000,990.000000,990.000000,797.804993,13187100
2021-01-20,990.000000,1010.000000,985.000000,1005.000000,809.892944,7621700
2021-01-21,1010.000000,1015.000000,1000.000000,1000.000000,805.863647,5003000
2021-01-22,1005.000000,1010.000000,980.000000,990.000000,797.804993,7489000
2021-01-25,990.000000,990.000000,950.000000,960.000000,773.629028,8763800
2021-01-26,975.000000,975.000000,915.000000,925.000000,745.423889,9636300
2021-01-27,925.000000,930.000000,885.000000,900.000000,725.277222,6646700
2021-01-28,900.000000,915.000000,855.000000,860.000000,693.042786,7336400
2021-01-29,860.000000,905.000000,825.000000,855.000000,689.013428,7062100
2021-02-01,860.000000,910.000000,825.000000,895.000000,721.247986,6497300
2021-02-02,900.000000,915.000000,890.000000,905.000000,729.306580,5440000
2021-02-03,915.000000,980.000000,900.000000,980.000000,789.746399,14124600
2021-02-04,985.000000,995.000000,955.000000,985.000000,793.775635,11388200
2021-02-05,990.000000,1015.000000,975.000000,1005.000000,809.892944,11632500
2021-02-08,1005.000000,1015.000000,995.000000,995.000000,801.834290,6030100
2021-02-09,995.000000,1010.000000,970.000000,975.000000,785.717041,4788400
2021-02-10,975.000000,990.000000,965.000000,970.000000,781.687683,1700400
2021-02-11,970.000000,980.000000,965.000000,970.000000,781.687683,1499800
2021-02-15,970.000000,1010.000000,970.000000,1005.000000,809.892944,6455000
2021-02-16,1005.000000,1015.000000,990.000000,990.000000,797.804993,2919100
2021-02-17,985.000000,1000.000000,980.000000,985.000000,793.775635,3829900
2021-02-18,985.000000,995.000000,975.000000,980.000000,789.746399,1785700
2021-02-19,980.000000,985.000000,965.000000,975.000000,785.717041,1300600
2021-02-22,975.000000,990.000000,970.000000,970.000000,781.687683,4207900
2021-02-23,970.000000,980.000000,965.000000,965.000000,777.658386,3123500
2021-02-24,965.000000,1050.000000,950.000000,1020.000000,821.980896,35411400
2021-02-25,1025.000000,1035.000000,990.000000,990.000000,797.804993,11517800
2021-02-26,975.000000,1030.000000,955.000000,1010.000000,813.922241,27457300
2021-03-01,1000.000000,1035.000000,1000.000000,1025.000000,826.010193,20075600
2021-03-02,1040.000000,1085.000000,1030.000000,1035.000000,834.068848,33130700
2021-03-03,1040.000000,1210.000000,1030.000000,1165.000000,938.831055,134459600
2021-03-04,1165.000000,1245.000000,1105.000000,1125.000000,906.596619,105759200
2021-03-05,1125.000000,1140.000000,1075.000000,1095.000000,882.420654,30093000
2021-03-08,1100.000000,1170.000000,1095.000000,1130.000000,910.625793,34129500
2021-03-09,1130.000000,1155.000000,1060.000000,1105.000000,890.479309,20667900
2021-03-10,1115.000000,1130.000000,1100.000000,1110.000000,894.508606,12211200
2021-03-12,1120.000000,1135.000000,1100.000000,1110.000000,894.508606,11697600
2021-03-15,1125.000000,1170.000000,1110.000000,1150.000000,926.743164,28430600
2021-03-16,1165.000000,1165.000000,1130.000000,1130.000000,910.625793,12017300
2021-03-17,1130.000000,1140.000000,1085.000000,1090.000000,878.391357,18483500
2021-03-18,1100.000000,1125.000000,1065.000000,1100.000000,886.450012,19830700
2021-03-19,1100.000000,1130.000000,1090.000000,1105.000000,890.479309,12247500
2021-03-22,1105.000000,1200.000000,1105.000000,1155.000000,930.772522,73251300
2021-03-23,1165.000000,1170.000000,1105.000000,1115.000000,898.537903,19685100
2021-03-24,1110.000000,1120.000000,1070.000000,1080.000000,870.332703,20408800
2021-03-25,1080.000000,1085.000000,1030.000000,1050.000000,846.156860,14634600
2021-03-26,1055.000000,1090.000000,1040.000000,1075.000000,866.303406,7890500
2021-03-29,1085.000000,1095.000000,1050.000000,1055.000000,850.186157,5501300
2021-03-30,1060.000000,1075.000000,1035.000000,1035.000000,834.068848,5269800
2021-03-31,1035.000000,1045.000000,985.000000,995.000000,801.834290,13710200
2021-04-01,1005.000000,1035.000000,995.000000,1030.000000,830.039551,5809400
2021-04-05,1030.000000,1055.000000,1030.000000,1045.000000,842.127502,5778800
2021-04-06,1045.000000,1080.000000,1030.000000,1080.000000,870.332703,17222800
2021-04-07,1080.000000,1085.000000,1055.000000,1060.000000,854.215393,4633500
2021-04-08,1060.000000,1070.000000,1050.000000,1055.000000,850.186157,4933600
2021-04-09,1065.000000,1080.000000,1055.000000,1060.000000,854.215393,5846900
2021-04-12,1070.000000,1075.000000,1045.000000,1050.000000,846.156860,4243400
2021-04-13,1050.000000,1060.000000,1030.000000,1060.000000,854.215393,4359800
2021-04-14,1060.000000,1110.000000,1050.000000,1095.000000,882.420654,17239400
2021-04-15,1100.000000,1105.000000,1075.000000,1090.000000,878.391357,8016500
2021-04-16,1090.000000,1105.000000,1075.000000,1085.000000,874.362000,10015900
2021-04-19,1095.000000,1095.000000,1075.000000,1085.000000,874.362000,11882600
2021-04-20,1070.000000,1070.000000,1015.000000,1020.000000,856.773010,11868300
2021-04-21,1020.000000,1020.000000,990.000000,1015.000000,852.573120,4407500
2021-04-22,1015.000000,1025.000000,1010.000000,1015.000000,852.573120,2766800
2021-04-23,1020.000000,1020.000000,995.000000,1000.000000,839.973511,3582200
2021-04-26,1000.000000,1000.000000,990.000000,995.000000,835.773621,3175500
2021-04-27,995.000000,1000.000000,985.000000,990.000000,831.573792,4017200
2021-04-28,990.000000,1005.000000,990.000000,995.000000,835.773621,1910000
2021-04-29,995.000000,1005.000000,995.000000,1005.000000,844.173401,4264000
2021-04-30,1020.000000,1025.000000,1005.000000,1005.000000,844.173401,4416200
2021-05-03,1005.000000,1010.000000,995.000000,995.000000,835.773621,3706500
2021-05-04,995.000000,1000.000000,990.000000,995.000000,835.773621,2979300
2021-05-05,995.000000,1000.000000,985.000000,990.000000,831.573792,4375800
2021-05-06,990.000000,1000.000000,990.000000,1000.000000,839.973511,1458500
2021-05-07,1000.000000,1000.000000,990.000000,990.000000,831.573792,1553200
2021-05-10,995.000000,1000.000000,990.000000,995.000000,835.773621,1354600
2021-05-11,1000.000000,1000.000000,985.000000,990.000000,831.573792,1945500
2021-05-17,990.000000,995.000000,970.000000,975.000000,818.974182,2993900
2021-05-18,975.000000,975.000000,965.000000,970.000000,814.774292,1470300
2021-05-19,970.000000,975.000000,965.000000,965.000000,810.574402,1362900
2021-05-20,965.000000,975.000000,960.000000,960.000000,806.374512,3397300
2021-05-21,960.000000,995.000000,960.000000,965.000000,810.574402,1653600
2021-05-24,965.000000,985.000000,965.000000,975.000000,818.974182,1178600
2021-05-25,975.000000,985.000000,965.000000,965.000000,810.574402,1954400
2021-05-27,975.000000,980.000000,960.000000,965.000000,810.574402,1651300
2021-05-28,965.000000,985.000000,965.000000,970.000000,814.774292,742600
2021-05-31,970.000000,980.000000,965.000000,975.000000,818.974182,1365700
2021-06-02,975.000000,995.000000,975.000000,990.000000,831.573792,3059500
2021-06-03,995.000000,995.000000,975.000000,985.000000,827.373901,2359900
2021-06-04,985.000000,995.000000,970.000000,970.000000,814.774292,3890300
2021-06-07,970.000000,985.000000,965.000000,970.000000,814.774292,1178600
2021-06-08,965.000000,975.000000,940.000000,940.000000,789.575073,11848500
2021-06-09,940.000000,960.000000,940.000000,945.000000,793.774963,2654700
2021-06-10,955.000000,975.000000,940.000000,960.000000,806.374512,3365200
2021-06-11,960.000000,965.000000,950.000000,955.000000,802.174744,2574100
2021-06-14,960.000000,960.000000,945.000000,945.000000,793.774963,3001600
2021-06-15,945.000000,950.000000,930.000000,935.000000,785.375183,3876900
2021-06-16,935.000000,950.000000,925.000000,930.000000,781.175354,2294200
2021-06-17,930.000000,935.000000,920.000000,925.000000,776.975525,1811500
2021-06-18,925.000000,935.000000,905.000000,915.000000,768.575745,3920700
2021-06-21,910.000000,915.000000,900.000000,915.000000,768.575745,4134800
2021-06-22,920.000000,930.000000,915.000000,925.000000,776.975525,891100
2021-06-23,925.000000,930.000000,910.000000,910.000000,764.375854,1957200
2021-06-24,910.000000,925.000000,905.000000,905.000000,760.176025,2053000
2021-06-25,905.000000,925.000000,895.000000,900.000000,755.976135,5906700
2021-06-28,900.000000,905.000000,885.000000,885.000000,743.376526,3194400
2021-06-29,885.000000,900.000000,880.000000,880.000000,739.176697,2679500
2021-06-30,880.000000,885.000000,865.000000,880.000000,739.176697,9605300
2021-07-01,880.000000,905.000000,865.000000,890.000000,747.576416,5353800
2021-07-02,895.000000,915.000000,880.000000,910.000000,764.375854,1812600
2021-07-05,910.000000,920.000000,900.000000,905.000000,760.176025,779400
2021-07-06,895.000000,905.000000,880.000000,890.000000,747.576416,2796900
2021-07-07,890.000000,895.000000,885.000000,895.000000,751.776306,988500
2021-07-08,895.000000,975.000000,890.000000,935.000000,785.375183,8113400
2021-07-09,935.000000,940.000000,910.000000,915.000000,768.575745,2547500
2021-07-12,925.000000,925.000000,900.000000,920.000000,772.775635,1316500
2021-07-13,920.000000,935.000000,900.000000,905.000000,760.176025,2275600
2021-07-14,905.000000,910.000000,890.000000,890.000000,747.576416,934400
2021-07-15,890.000000,900.000000,880.000000,890.000000,747.576416,1216200
2021-07-16,895.000000,900.000000,890.000000,895.000000,751.776306,488200
2021-07-19,905.000000,985.000000,900.000000,950.000000,797.974854,12310000
2021-07-21,950.000000,1020.000000,950.000000,970.000000,814.774292,23665000
2021-07-22,975.000000,990.000000,965.000000,970.000000,814.774292,7208400
2021-07-23,970.000000,985.000000,955.000000,970.000000,814.774292,4348700
2021-07-26,970.000000,985.000000,955.000000,955.000000,802.174744,3539500
2021-07-27,955.000000,975.000000,935.000000,960.000000,806.374512,11879000
2021-07-28,960.000000,965.000000,945.000000,945.000000,793.774963,3002000
2021-07-29,945.000000,960.000000,945.000000,945.000000,793.774963,2615700
2021-07-30,955.000000,985.000000,945.000000,955.000000,802.174744,11569600
2021-08-02,955.000000,980.000000,955.000000,980.000000,823.174072,7235400
2021-08-03,980.000000,995.000000,965.000000,980.000000,823.174072,4979100
2021-08-04,985.000000,995.000000,975.000000,980.000000,823.174072,9383100
2021-08-05,985.000000,1075.000000,980.000000,1010.000000,848.373230,48704500
2021-08-06,1010.000000,1025.000000,985.000000,995.000000,835.773621,13237900
2021-08-09,995.000000,1005.000000,965.000000,965.000000,810.574402,7404900
2021-08-10,960.000000,985.000000,950.000000,970.000000,814.774292,4861600
2021-08-12,965.000000,990.000000,960.000000,990.000000,831.573792,6449500
2021-08-13,1000.000000,1000.000000,975.000000,990.000000,831.573792,4513400
2021-08-16,990.000000,1000.000000,955.000000,970.000000,814.774292,7937000
2021-08-18,975.000000,985.000000,955.000000,970.000000,814.774292,6072600
2021-08-19,970.000000,980.000000,935.000000,950.000000,797.974854,9558500
2021-08-20,950.000000,960.000000,940.000000,950.000000,797.974854,5372500
2021-08-23,950.000000,970.000000,950.000000,960.000000,806.374512,6422100
2021-08-24,970.000000,980.000000,950.000000,950.000000,797.974854,3978700
2021-08-25,950.000000,965.000000,950.000000,955.000000,802.174744,2232600
2021-08-26,960.000000,1040.000000,955.000000,1020.000000,856.773010,54814200
2021-08-27,1025.000000,1040.000000,980.000000,985.000000,827.373901,20325100
2021-08-30,990.000000,1005.000000,980.000000,995.000000,835.773621,11832800
2021-08-31,995.000000,1025.000000,980.000000,1010.000000,848.373230,16725700
2021-09-01,1005.000000,1010.000000,975.000000,990.000000,831.573792,19684700
2021-09-02,990.000000,1010.000000,985.000000,1000.000000,839.973511,8925600
2021-09-03,1000.000000,1010.000000,995.000000,1000.000000,839.973511,7533900
2021-09-06,1000.000000,1015.000000,1000.000000,1010.000000,848.373230,6814400
2021-09-07,1010.000000,1040.000000,1005.000000,1025.000000,860.972839,12404100
2021-09-08,1035.000000,1035.000000,995.000000,1000.000000,839.973511,12542200
2021-09-09,1000.000000,1010.000000,990.000000,995.000000,835.773621,8930700
2021-09-10,1000.000000,1010.000000,995.000000,1000.000000,839.973511,1839800
2021-09-13,1000.000000,1005.000000,995.000000,995.000000,835.773621,5428200
2021-09-14,995.000000,1005.000000,990.000000,1000.000000,839.973511,5038700
2021-09-15,1000.000000,1005.000000,990.000000,1000.000000,839.973511,4646400
2021-09-16,1000.000000,1000.000000,990.000000,995.000000,835.773621,5047400
2021-09-17,995.000000,1000.000000,980.000000,985.000000,827.373901,6846300
2021-09-20,990.000000,990.000000,960.000000,965.000000,810.574402,8269100
2021-09-21,965.000000,970.000000,940.000000,970.000000,814.774292,4315300
2021-09-22,950.000000,985.000000,930.000000,975.000000,818.974182,5207900
2021-09-23,975.000000,995.000000,975.000000,980.000000,823.174072,3901800
2021-09-24,980.000000,985.000000,975.000000,975.000000,818.974182,1360100
2021-09-27,975.000000,985.000000,960.000000,960.000000,806.374512,6187200
2021-09-28,960.000000,970.000000,960.000000,965.000000,810.574402,1460600
2021-09-29,965.000000,975.000000,960.000000,970.000000,814.774292,2220700
2021-09-30,970.000000,985.000000,970.000000,975.000000,818.974182,3221200
2021-10-01,975.000000,980.000000,965.000000,975.000000,818.974182,5023600
2021-10-04,975.000000,1025.000000,970.000000,1010.000000,848.373230,24078600
2021-10-05,1010.000000,1020.000000,985.000000,995.000000,835.773621,9669800
2021-10-06,1000.000000,1060.000000,995.000000,1060.000000,890.371887,33196100
2021-10-07,1060.000000,1080.000000,1040.000000,1040.000000,873.572449,9599100
2021-10-08,1040.000000,1060.000000,1035.000000,1045.000000,877.772339,7477500
2021-10-11,1045.000000,1055.000000,1025.000000,1030.000000,865.172729,6200600
2021-10-12,1030.000000,1045.000000,1025.000000,1025.000000,860.972839,6296400
2021-10-13,1025.000000,1045.000000,1020.000000,1025.000000,860.972839,13612100
2021-10-14,1025.000000,1115.000000,1025.000000,1075.000000,902.971558,35131700
2021-10-15,1080.000000,1105.000000,1070.000000,1085.000000,911.371216,9843300
2021-10-18,1085.000000,1105.000000,1080.000000,1085.000000,911.371216,7950900
2021-10-19,1080.000000,1090.000000,1075.000000,1085.000000,911.371216,4779700
2021-10-21,1085.000000,1100.000000,1055.000000,1070.000000,898.771667,9159500
2021-10-22,1070.000000,1080.000000,1055.000000,1070.000000,898.771667,4418900
2021-10-25,1070.000000,1075.000000,1045.000000,1050.000000,881.972229,9750400
2021-10-26,1050.000000,1060.000000,1040.000000,1055.000000,886.172058,4944600
2021-10-27,1055.000000,1060.000000,1025.000000,1025.000000,860.972839,6752100
2021-10-28,1030.000000,1050.000000,1015.000000,1030.000000,865.172729,8748300
2021-10-29,1050.000000,1060.000000,1035.000000,1045.000000,877.772339,10767900
2021-11-01,1045.000000,1100.000000,1045.000000,1080.000000,907.171387,24150600
2021-11-02,1080.000000,1095.000000,1055.000000,1055.000000,886.172058,6801000
2021-11-03,1055.000000,1065.000000,1050.000000,1055.000000,886.172058,8459200
2021-11-04,1055.000000,1075.000000,1055.000000,1070.000000,898.771667,7230500
2021-11-05,1070.000000,1075.000000,1055.000000,1065.000000,894.571777,3731600
2021-11-08,1060.000000,1070.000000,1055.000000,1060.000000,890.371887,9371500
2021-11-09,1050.000000,1070.000000,1050.000000,1055.000000,886.172058,4260600
2021-11-10,1055.000000,1065.000000,1050.000000,1050.000000,881.972229,7790100
2021-11-11,1055.000000,1065.000000,1050.000000,1050.000000,881.972229,5585700
2021-11-12,1050.000000,1065.000000,1050.000000,1060.000000,890.371887,7739800
2021-11-15,1060.000000,1070.000000,1045.000000,1045.000000,877.772339,3102400
2021-11-16,1045.000000,1050.000000,1035.000000,1040.000000,873.572449,8177600
2021-11-17,1040.000000,1050.000000,1035.000000,1035.000000,869.372559,4840500
2021-11-18,1040.000000,1040.000000,1025.000000,1030.000000,865.172729,4159600
2021-11-19,1030.000000,1050.000000,1030.000000,1045.000000,877.772339,9295600
2021-11-22,1055.000000,1055.000000,1030.000000,1040.000000,873.572449,4507800
2021-11-23,1040.000000,1045.000000,1030.000000,1040.000000,873.572449,5825000
2021-11-24,1040.000000,1045.000000,1030.000000,1035.000000,869.372559,4217000
2021-11-25,1035.000000,1045.000000,1035.000000,1035.000000,869.372559,1741700
2021-11-26,1040.000000,1045.000000,1000.000000,1010.000000,848.373230,5701700
2021-11-29,1000.000000,1010.000000,975.000000,995.000000,835.773621,7381500
2021-11-30,995.000000,1010.000000,975.000000,985.000000,827.373901,6661300
2021-12-01,990.000000,1000.000000,965.000000,985.000000,827.373901,6943700
2021-12-02,985.000000,985.000000,970.000000,980.000000,823.174072,5409700
2021-12-03,980.000000,995.000000,975.000000,985.000000,827.373901,4977700
2021-12-06,985.000000,995.000000,980.000000,990.000000,831.573792,4701900
2021-12-07,990.000000,1010.000000,990.000000,995.000000,835.773621,3999200
2021-12-08,1000.000000,1005.000000,980.000000,990.000000,831.573792,7842200
2021-12-09,995.000000,995.000000,980.000000,985.000000,827.373901,14113400
2021-12-10,990.000000,995.000000,985.000000,990.000000,831.573792,2519400
2021-12-13,990.000000,1000.000000,975.000000,985.000000,827.373901,20084800
2021-12-14,985.000000,990.000000,975.000000,975.000000,818.974182,4431300
2021-12-15,975.000000,990.000000,975.000000,985.000000,827.373901,2182200
2021-12-16,975.000000,990.000000,975.000000,975.000000,818.974182,3688900
2021-12-17,975.000000,990.000000,970.000000,970.000000,814.774292,9958500
2021-12-20,970.000000,985.000000,965.000000,970.000000,814.774292,4845100
2021-12-21,970.000000,975.000000,950.000000,965.000000,810.574402,4361600
2021-12-22,970.000000,975.000000,955.000000,960.000000,806.374512,4415700
